                            Variables index correlation      qvalue pvalue
M9.75_331.1132m.z   M9.75_331.1132m.z  2260   0.2436138 0.039517333  0.007
M4.02_181.0534m.z   M4.02_181.0534m.z  4426   0.2435684 0.039517333  0.007
M4.27_148.0767m.z   M4.27_148.0767m.z  3909   0.2433402 0.043612017  0.008
M10.78_240.0987m.z M10.78_240.0987m.z  2617   0.2433342 0.043612017  0.008
M11.96_291.1184m.z M11.96_291.1184m.z  5403   0.2432647 0.030830097  0.005
M12.86_463.3421m.z M12.86_463.3421m.z   669   0.2432155 0.039517333  0.007
M9.74_261.0199n       M9.74_261.0199n   196   0.2429747 0.043612017  0.008
M11.05_439.3428m.z M11.05_439.3428m.z  2089   0.2427836 0.043612017  0.008
M0.98_93.0698m.z     M0.98_93.0698m.z  3234   0.2427269 0.058132723  0.012
M15.67_225.1230m.z M15.67_225.1230m.z  3644   0.2424616 0.035316033  0.006
M5.85_546.3544m.z   M5.85_546.3544m.z   299   0.2415626 0.065043160  0.014
M12.15_243.0266m.z M12.15_243.0266m.z  2972   0.2410599 0.039517333  0.007
M8.00_185.1182m.z   M8.00_185.1182m.z  1301   0.2410584 0.039517333  0.007
M8.77_322.1869m.z   M8.77_322.1869m.z  2284   0.2410246 0.035316033  0.006
M7.90_401.0753m.z   M7.90_401.0753m.z  1085   0.2409602 0.030830097  0.005
M1.98_429.3005m.z   M1.98_429.3005m.z  5102   0.2409051 0.047199835  0.009
M6.44_211.1075m.z   M6.44_211.1075m.z  1951   0.2408818 0.035316033  0.006
M11.13_273.0725m.z M11.13_273.0725m.z   402   0.2407817 0.050726837  0.010
M5.94_283.1160m.z   M5.94_283.1160m.z  5425   0.2407788 0.065043160  0.014
M1.39_237.0863m.z   M1.39_237.0863m.z  1495   0.2404813 0.047199835  0.009
M7.40_165.0556m.z   M7.40_165.0556m.z  6019   0.2404702 0.050726837  0.010
M13.95_227.0636m.z M13.95_227.0636m.z  5530   0.2401113 0.047199835  0.009
M10.94_348.0480n     M10.94_348.0480n     3   0.2397327 0.020800218  0.003
M6.94_223.0951m.z   M6.94_223.0951m.z  2789   0.2396591 0.043612017  0.008
M2.80_449.3264m.z   M2.80_449.3264m.z   582   0.2394608 0.035316033  0.006
M10.24_131.0581n     M10.24_131.0581n  2829   0.2394526 0.039517333  0.007
M6.49_430.1041n       M6.49_430.1041n  3020   0.2392890 0.035316033  0.006
M6.20_213.1165m.z   M6.20_213.1165m.z  3730   0.2392470 0.054493760  0.011
M8.13_558.1496n       M8.13_558.1496n  1224   0.2389962 0.039517333  0.007
M15.69_290.1472n     M15.69_290.1472n  1638   0.2388953 0.030830097  0.005
M10.91_202.0956n     M10.91_202.0956n   492   0.2388600 0.047199835  0.009
M6.20_136.1027m.z   M6.20_136.1027m.z   493   0.2387366 0.043612017  0.008
M10.07_99.0063m.z   M10.07_99.0063m.z  2740   0.2383556 0.058132723  0.012
M11.62_323.2201m.z M11.62_323.2201m.z  1779   0.2383031 0.047199835  0.009
M3.50_475.3774m.z   M3.50_475.3774m.z  5706   0.2378682 0.047199835  0.009
M7.90_114.0316n       M7.90_114.0316n   451   0.2378212 0.047199835  0.009
M1.12_452.3495n       M1.12_452.3495n   310   0.2377459 0.039517333  0.007
M2.61_551.4680m.z   M2.61_551.4680m.z   396   0.2377303 0.035316033  0.006
M1.53_198.0976m.z   M1.53_198.0976m.z  3291   0.2375181 0.043612017  0.008
M1.39_86.0600m.z     M1.39_86.0600m.z  1714   0.2372725 0.047199835  0.009
M4.50_267.1234m.z   M4.50_267.1234m.z   473   0.2372196 0.068684211  0.015
M7.72_195.1388m.z   M7.72_195.1388m.z  2978   0.2370675 0.054493760  0.011
M1.55_195.0810m.z   M1.55_195.0810m.z  5969   0.2370580 0.050726837  0.010
M0.57_102.0549m.z   M0.57_102.0549m.z   902   0.2367657 0.047199835  0.009
M1.51_116.0506m.z   M1.51_116.0506m.z  2932   0.2367098 0.043612017  0.008
M10.72_351.0562m.z M10.72_351.0562m.z   439   0.2365220 0.035316033  0.006
M6.72_117.0573m.z   M6.72_117.0573m.z  5439   0.2364338 0.047199835  0.009
M7.89_281.1367m.z   M7.89_281.1367m.z  3835   0.2363879 0.039517333  0.007
M6.69_130.0663m.z   M6.69_130.0663m.z  5897   0.2362968 0.050726837  0.010
M1.47_229.0930m.z   M1.47_229.0930m.z  2272   0.2362524 0.058132723  0.012
M7.09_367.1272m.z   M7.09_367.1272m.z  3202   0.2362305 0.068684211  0.015
M6.41_352.0729n       M6.41_352.0729n   659   0.2360180 0.050726837  0.010
M5.26_499.2910m.z   M5.26_499.2910m.z  2150   0.2360079 0.043612017  0.008
M8.08_211.0613m.z   M8.08_211.0613m.z  4790   0.2355427 0.050726837  0.010
M5.31_397.1329m.z   M5.31_397.1329m.z  3927   0.2354046 0.050726837  0.010
M10.65_205.0818m.z M10.65_205.0818m.z  4826   0.2352407 0.065043160  0.014
M1.14_313.2380m.z   M1.14_313.2380m.z   801   0.2351295 0.054493760  0.011
M1.16_507.1680m.z   M1.16_507.1680m.z  1305   0.2351293 0.043612017  0.008
M7.87_101.0243m.z   M7.87_101.0243m.z   825   0.2348406 0.054493760  0.011
M3.58_263.2367m.z   M3.58_263.2367m.z   820   0.2348248 0.030830097  0.005
M4.96_234.0685n       M4.96_234.0685n  4056   0.2347628 0.068684211  0.015
M12.02_309.1291m.z M12.02_309.1291m.z   949   0.2346436 0.030830097  0.005
M11.04_254.9813m.z M11.04_254.9813m.z   178   0.2343897 0.058132723  0.012
M14.58_302.1604m.z M14.58_302.1604m.z   971   0.2343756 0.043612017  0.008
M3.14_211.9975m.z   M3.14_211.9975m.z  2962   0.2342131 0.058132723  0.012
M9.53_340.2029n       M9.53_340.2029n  4184   0.2341105 0.039517333  0.007
M10.80_203.0673m.z M10.80_203.0673m.z  3294   0.2339612 0.061614179  0.013
M6.62_439.1605m.z   M6.62_439.1605m.z  3714   0.2338821 0.047199835  0.009
M5.52_317.1138m.z   M5.52_317.1138m.z  2579   0.2338355 0.050726837  0.010
M8.68_259.0124m.z   M8.68_259.0124m.z  5604   0.2337976 0.065043160  0.014
M10.18_221.0701m.z M10.18_221.0701m.z  4104   0.2337449 0.047199835  0.009
M2.88_283.1102m.z   M2.88_283.1102m.z  4838   0.2334606 0.065043160  0.014
M7.53_209.0665m.z   M7.53_209.0665m.z  3902   0.2331645 0.065043160  0.014
M1.16_242.1884n       M1.16_242.1884n  1230   0.2331577 0.047199835  0.009
M15.69_309.1651m.z M15.69_309.1651m.z   297   0.2331163 0.047199835  0.009
M1.89_135.1168m.z   M1.89_135.1168m.z  1311   0.2328896 0.061614179  0.013
M10.96_299.2589m.z M10.96_299.2589m.z   744   0.2328470 0.068684211  0.015
M7.12_309.1337m.z   M7.12_309.1337m.z  4603   0.2325960 0.039517333  0.007
M2.34_545.3506m.z   M2.34_545.3506m.z  1782   0.2325745 0.043612017  0.008
M5.09_235.1377m.z   M5.09_235.1377m.z  4211   0.2325567 0.058132723  0.012
M4.03_207.0326m.z   M4.03_207.0326m.z  5062   0.2319811 0.050726837  0.010
M13.40_306.1656m.z M13.40_306.1656m.z  5373   0.2319223 0.047199835  0.009
M10.29_276.1603m.z M10.29_276.1603m.z  3190   0.2318412 0.058132723  0.012
M10.86_263.0871m.z M10.86_263.0871m.z  1460   0.2318061 0.047199835  0.009
M4.01_195.0824m.z   M4.01_195.0824m.z  2892   0.2317003 0.030830097  0.005
M10.93_539.3119m.z M10.93_539.3119m.z   406   0.2316447 0.054493760  0.011
M5.50_153.1224m.z   M5.50_153.1224m.z  1849   0.2314509 0.039517333  0.007
M8.93_117.0191m.z   M8.93_117.0191m.z  5409   0.2312221 0.058132723  0.012
M5.55_175.0974m.z   M5.55_175.0974m.z  5127   0.2311671 0.078731405  0.018
M1.55_139.1126m.z   M1.55_139.1126m.z  6141   0.2310913 0.043612017  0.008
M2.22_168.0898n       M2.22_168.0898n  1935   0.2307916 0.050726837  0.010
M9.04_267.1219m.z   M9.04_267.1219m.z  1178   0.2307207 0.050726837  0.010
M3.65_319.2637m.z   M3.65_319.2637m.z  1768   0.2304877 0.050726837  0.010
M2.10_195.0810m.z   M2.10_195.0810m.z  5989   0.2304698 0.072017009  0.016
M12.75_203.0671m.z M12.75_203.0671m.z  5068   0.2304636 0.068684211  0.015
M5.25_168.0947n       M5.25_168.0947n  2293   0.2302021 0.058132723  0.012
M8.19_190.0481n       M8.19_190.0481n  2508   0.2301471 0.050726837  0.010
M9.71_203.0401m.z   M9.71_203.0401m.z  3610   0.2300720 0.050726837  0.010
M10.25_368.1557m.z M10.25_368.1557m.z  3109   0.2300253 0.058132723  0.012
M3.78_166.0508m.z   M3.78_166.0508m.z  3956   0.2299838 0.047199835  0.009
M11.26_296.0375m.z M11.26_296.0375m.z   384   0.2297272 0.035316033  0.006
M9.75_586.0594m.z   M9.75_586.0594m.z   855   0.2296057 0.058132723  0.012
M10.54_253.0497m.z M10.54_253.0497m.z  3445   0.2295122 0.050726837  0.010
M1.52_323.0409m.z   M1.52_323.0409m.z  4233   0.2294897 0.065043160  0.014
M8.43_297.1341m.z   M8.43_297.1341m.z   892   0.2293121 0.065043160  0.014
M9.72_395.1154m.z   M9.72_395.1154m.z  1828   0.2292711 0.075926160  0.017
M9.38_241.1808m.z   M9.38_241.1808m.z  1879   0.2290348 0.035316033  0.006
M13.23_174.0406m.z M13.23_174.0406m.z  4487   0.2290252 0.084793057  0.020
M9.77_249.1131m.z   M9.77_249.1131m.z  4246   0.2290009 0.058132723  0.012
M11.20_315.0411m.z M11.20_315.0411m.z   464   0.2289461 0.061614179  0.013
M16.66_246.1810m.z M16.66_246.1810m.z  1550   0.2289297 0.072017009  0.016
M6.69_130.0509m.z   M6.69_130.0509m.z  2360   0.2289256 0.050726837  0.010
M2.39_299.2226m.z   M2.39_299.2226m.z  5606   0.2288452 0.047199835  0.009
M2.89_145.0617m.z   M2.89_145.0617m.z  3279   0.2285398 0.061614179  0.013
M1.20_407.2435m.z   M1.20_407.2435m.z  1368   0.2285131 0.043612017  0.008
M0.84_233.0441m.z   M0.84_233.0441m.z  3977   0.2284158 0.065043160  0.014
M11.03_507.3314n     M11.03_507.3314n   966   0.2283000 0.068684211  0.015
M2.72_477.3211m.z   M2.72_477.3211m.z  4054   0.2282101 0.050726837  0.010
M1.97_281.1391m.z   M1.97_281.1391m.z  5680   0.2280887 0.058132723  0.012
M1.39_235.0722m.z   M1.39_235.0722m.z  5483   0.2279957 0.058132723  0.012
M10.82_309.1288m.z M10.82_309.1288m.z  3645   0.2279661 0.035316033  0.006
M18.04_309.1287m.z M18.04_309.1287m.z  5804   0.2279368 0.047199835  0.009
M1.07_322.1244n       M1.07_322.1244n    99   0.2278141 0.047199835  0.009
M5.69_261.1339m.z   M5.69_261.1339m.z  4962   0.2278069 0.058132723  0.012
M5.45_267.0871m.z   M5.45_267.0871m.z  5183   0.2277530 0.047199835  0.009
M9.10_247.0523m.z   M9.10_247.0523m.z  2832   0.2272526 0.043612017  0.008
M6.46_166.0447m.z   M6.46_166.0447m.z  4518   0.2269075 0.065043160  0.014
M5.49_175.0713m.z   M5.49_175.0713m.z  4721   0.2268501 0.065043160  0.014
M2.38_377.2690m.z   M2.38_377.2690m.z  2317   0.2268068 0.054493760  0.011
M9.10_242.1517n       M9.10_242.1517n  1264   0.2263856 0.065043160  0.014
M0.66_224.1278m.z   M0.66_224.1278m.z  3387   0.2263674 0.058132723  0.012
M5.52_480.2119m.z   M5.52_480.2119m.z  1031   0.2261334 0.043612017  0.008
M11.74_363.2517m.z M11.74_363.2517m.z  3535   0.2259742 0.061614179  0.013
M7.57_228.1602m.z   M7.57_228.1602m.z  2157   0.2259231 0.068684211  0.015
M9.22_336.2296m.z   M9.22_336.2296m.z  2263   0.2257615 0.072017009  0.016
M2.84_279.0976m.z   M2.84_279.0976m.z  3335   0.2257608 0.039517333  0.007
M4.86_181.0506m.z   M4.86_181.0506m.z  5849   0.2255756 0.072017009  0.016
M4.96_404.1267n       M4.96_404.1267n   121   0.2255564 0.078731405  0.018
M6.38_283.1184m.z   M6.38_283.1184m.z  4101   0.2254899 0.065043160  0.014
M2.93_125.0346m.z   M2.93_125.0346m.z  2994   0.2254662 0.065043160  0.014
M5.45_255.1135m.z   M5.45_255.1135m.z  4764   0.2254446 0.061614179  0.013
M7.85_359.1802m.z   M7.85_359.1802m.z  3567   0.2254346 0.072017009  0.016
M9.43_110.0246m.z   M9.43_110.0246m.z  4726   0.2252317 0.054493760  0.011
M8.39_117.0192m.z   M8.39_117.0192m.z  3679   0.2251005 0.075926160  0.017
M9.07_83.0250m.z     M9.07_83.0250m.z  3633   0.2247650 0.061614179  0.013
M10.92_303.2328m.z M10.92_303.2328m.z  3474   0.2246017 0.075926160  0.017
M2.84_135.0683n       M2.84_135.0683n  1881   0.2245711 0.087686391  0.021
M1.53_159.0915m.z   M1.53_159.0915m.z  1044   0.2245572 0.061614179  0.013
M12.11_671.2316m.z M12.11_671.2316m.z  2450   0.2242924 0.078731405  0.018
M7.21_344.1072m.z   M7.21_344.1072m.z  6078   0.2242340 0.035316033  0.006
M2.04_437.3267m.z   M2.04_437.3267m.z   206   0.2240402 0.043612017  0.008
M3.57_277.2159m.z   M3.57_277.2159m.z  1278   0.2237269 0.061614179  0.013
M0.87_113.0244m.z   M0.87_113.0244m.z  1793   0.2235933 0.050726837  0.010
M1.89_205.1222m.z   M1.89_205.1222m.z  6201   0.2235123 0.078731405  0.018
M10.08_118.0270n     M10.08_118.0270n   361   0.2233451 0.081864993  0.019
M10.76_526.2915m.z M10.76_526.2915m.z  1384   0.2232680 0.075926160  0.017
M1.53_117.0571m.z   M1.53_117.0571m.z  3450   0.2232545 0.072017009  0.016
M11.77_149.0090m.z M11.77_149.0090m.z  4021   0.2223723 0.068684211  0.015
M12.10_425.2218m.z M12.10_425.2218m.z  1441   0.2223596 0.065043160  0.014
M11.77_215.1651m.z M11.77_215.1651m.z  4155   0.2223303 0.058132723  0.012
M2.12_251.2003m.z   M2.12_251.2003m.z   830   0.2220415 0.058132723  0.012
M7.56_388.0830n       M7.56_388.0830n  4299   0.2212872 0.050726837  0.010
M12.16_241.0308m.z M12.16_241.0308m.z   864   0.2211077 0.078731405  0.018
M10.59_291.1181m.z M10.59_291.1181m.z  5450   0.2210628 0.054493760  0.011
M7.40_300.0390m.z   M7.40_300.0390m.z   497   0.2207682 0.078731405  0.018
M4.69_245.0928m.z   M4.69_245.0928m.z  5282   0.2207178 0.054493760  0.011
M7.35_481.2076m.z   M7.35_481.2076m.z  1504   0.2205825 0.081864993  0.019
M7.73_145.0373n       M7.73_145.0373n  1661   0.2204909 0.084793057  0.020
M2.01_207.0660m.z   M2.01_207.0660m.z  1770   0.2200736 0.084793057  0.020
M9.60_292.0201m.z   M9.60_292.0201m.z  1893   0.2199163 0.081864993  0.019
M7.78_238.1208n       M7.78_238.1208n  1603   0.2198419 0.087686391  0.021
M10.00_299.2226m.z M10.00_299.2226m.z  4316   0.2198284 0.084793057  0.020
M4.01_268.0756m.z   M4.01_268.0756m.z  2543   0.2197816 0.072017009  0.016
M4.80_145.0868m.z   M4.80_145.0868m.z  5185   0.2195203 0.068684211  0.015
M11.19_169.0617m.z M11.19_169.0617m.z  1960   0.2194959 0.072017009  0.016
M10.91_188.0795n     M10.91_188.0795n   771   0.2193564 0.093696600  0.023
M6.03_149.0594m.z   M6.03_149.0594m.z  3792   0.2192081 0.072017009  0.016
M1.53_144.0807m.z   M1.53_144.0807m.z   879   0.2191154 0.075926160  0.017
M6.70_159.0926m.z   M6.70_159.0926m.z  4880   0.2190161 0.072017009  0.016
M10.80_280.9774m.z M10.80_280.9774m.z  2023   0.2189267 0.096166562  0.024
M5.98_168.1029m.z   M5.98_168.1029m.z  5032   0.2186780 0.061614179  0.013
M16.08_307.1506m.z M16.08_307.1506m.z  1296   0.2185837 0.072017009  0.016
M7.28_102.0196m.z   M7.28_102.0196m.z  1928   0.2185608 0.078731405  0.018
M9.87_147.1168m.z   M9.87_147.1168m.z  5508   0.2184961 0.072017009  0.016
M10.79_217.0827m.z M10.79_217.0827m.z  2968   0.2182351 0.081864993  0.019
M6.46_440.0927n       M6.46_440.0927n  3677   0.2179928 0.061614179  0.013
M3.52_165.0555m.z   M3.52_165.0555m.z   565   0.2179555 0.096166562  0.024
M9.43_306.2551n       M9.43_306.2551n  3783   0.2179271 0.087686391  0.021
M2.28_136.0618m.z   M2.28_136.0618m.z  4397   0.2178586 0.068684211  0.015
M1.53_187.0629n       M1.53_187.0629n    67   0.2178203 0.078731405  0.018
M3.81_164.0577m.z   M3.81_164.0577m.z  1803   0.2172237 0.084793057  0.020
M17.48_309.1289m.z M17.48_309.1289m.z  5509   0.2169697 0.090787524  0.022
M6.84_159.1025m.z   M6.84_159.1025m.z  1749   0.2168749 0.078731405  0.018
M9.75_93.0457m.z     M9.75_93.0457m.z  2541   0.2166419 0.065043160  0.014
M7.03_117.0426n       M7.03_117.0426n  3321   0.2164649 0.078731405  0.018
M11.64_263.1237m.z M11.64_263.1237m.z   622   0.2163617 0.072017009  0.016
M1.88_107.0855m.z   M1.88_107.0855m.z  3528   0.2161772 0.093696600  0.023
M4.41_134.0472m.z   M4.41_134.0472m.z  4717   0.2161211 0.084793057  0.020
M2.92_148.0403m.z   M2.92_148.0403m.z  3736   0.2159945 0.078731405  0.018
M2.93_132.0443m.z   M2.93_132.0443m.z  1141   0.2156970 0.081864993  0.019
M3.71_174.0559m.z   M3.71_174.0559m.z  2487   0.2156835 0.050726837  0.010
M2.65_393.3005m.z   M2.65_393.3005m.z   479   0.2156733 0.061614179  0.013
M1.11_449.3631m.z   M1.11_449.3631m.z   110   0.2155600 0.058132723  0.012
M9.76_222.1261n       M9.76_222.1261n  1401   0.2154485 0.078731405  0.018
M2.68_507.3682m.z   M2.68_507.3682m.z   419   0.2154196 0.058132723  0.012
M8.31_354.2066m.z   M8.31_354.2066m.z  3104   0.2152613 0.093696600  0.023
M1.88_175.1480m.z   M1.88_175.1480m.z  2456   0.2149575 0.090787524  0.022
M2.54_336.1098n       M2.54_336.1098n  5792   0.2149423 0.087686391  0.021
M3.09_128.0352m.z   M3.09_128.0352m.z  5196   0.2148356 0.075926160  0.017
M9.78_223.1326m.z   M9.78_223.1326m.z  1537   0.2146835 0.081864993  0.019
M9.04_117.0192m.z   M9.04_117.0192m.z  5343   0.2143990 0.078731405  0.018
M11.05_185.1182m.z M11.05_185.1182m.z  3385   0.2143786 0.087686391  0.021
M9.71_292.9594m.z   M9.71_292.9594m.z   304   0.2140751 0.061614179  0.013
M2.97_218.0490m.z   M2.97_218.0490m.z   624   0.2140328 0.093696600  0.023
M16.36_143.0945n     M16.36_143.0945n    91   0.2138930 0.087686391  0.021
M14.51_276.1316n     M14.51_276.1316n  2995   0.2138602 0.081864993  0.019
M9.13_385.2381m.z   M9.13_385.2381m.z  3452   0.2138032 0.081864993  0.019
M4.76_154.0628m.z   M4.76_154.0628m.z  3247   0.2137147 0.093696600  0.023
M9.73_146.0690n       M9.73_146.0690n   171   0.2134988 0.098925234  0.025
M0.86_365.1351m.z   M0.86_365.1351m.z  4243   0.2132328 0.096166562  0.024
M6.00_74.0712m.z     M6.00_74.0712m.z  4710   0.2130262 0.102055624  0.026
M6.44_202.0871m.z   M6.44_202.0871m.z  5753   0.2130100 0.087686391  0.021
M5.37_234.0685n       M5.37_234.0685n  2288   0.2129748 0.104943084  0.027
M10.38_103.0035m.z M10.38_103.0035m.z  6008   0.2128934 0.096166562  0.024
M14.00_309.1652m.z M14.00_309.1652m.z   806   0.2127011 0.078731405  0.018
M9.73_477.1183m.z   M9.73_477.1183m.z  1553   0.2125795 0.098925234  0.025
M12.74_231.1702m.z M12.74_231.1702m.z   914   0.2125288 0.093696600  0.023
M11.34_189.0403m.z M11.34_189.0403m.z  2961   0.2124785 0.090787524  0.022
M1.11_409.3318m.z   M1.11_409.3318m.z   962   0.2123091 0.087686391  0.021
M9.10_267.1237m.z   M9.10_267.1237m.z   395   0.2122485 0.096166562  0.024
M8.31_312.2502m.z   M8.31_312.2502m.z  2611   0.2119541 0.078731405  0.018
M1.53_215.0019m.z   M1.53_215.0019m.z  5964   0.2118200 0.065043160  0.014
M2.28_433.3670m.z   M2.28_433.3670m.z   503   0.2113738 0.087686391  0.021
M8.99_453.1669m.z   M8.99_453.1669m.z  1640   0.2112025 0.061614179  0.013
M1.97_453.3944m.z   M1.97_453.3944m.z  5416   0.2109047 0.084793057  0.020
M2.64_470.3601n       M2.64_470.3601n   522   0.2108131 0.058132723  0.012
M4.29_224.0023m.z   M4.29_224.0023m.z  5465   0.2107227 0.096166562  0.024
M6.73_541.2650m.z   M6.73_541.2650m.z  1668   0.2106792 0.078731405  0.018
M10.55_247.0932m.z M10.55_247.0932m.z   230   0.2105964 0.096166562  0.024
M1.12_294.1596m.z   M1.12_294.1596m.z  3694   0.2104428 0.087686391  0.021
M8.20_248.0021m.z   M8.20_248.0021m.z  3546   0.2101673 0.081864993  0.019
M5.37_204.0664m.z   M5.37_204.0664m.z  1780   0.2099785 0.061614179  0.013
M10.78_519.3316n     M10.78_519.3316n    94   0.2099711 0.096166562  0.024
M1.74_143.0581n       M1.74_143.0581n  1512   0.2099556 0.096166562  0.024
M10.78_137.0597m.z M10.78_137.0597m.z  4528   0.2099381 0.102055624  0.026
M2.97_148.0393m.z   M2.97_148.0393m.z  3212   0.2098770 0.078731405  0.018
M12.23_178.1074m.z M12.23_178.1074m.z  4422   0.2098641 0.084793057  0.020
M3.02_172.0403m.z   M3.02_172.0403m.z  5345   0.2097948 0.096166562  0.024
M12.28_507.3679m.z M12.28_507.3679m.z  2074   0.2097936 0.068684211  0.015
M4.54_343.1828m.z   M4.54_343.1828m.z  2581   0.2096584 0.090787524  0.022
M1.19_180.1512n       M1.19_180.1512n   721   0.2096024 0.058132723  0.012
M3.53_193.0665m.z   M3.53_193.0665m.z  2425   0.2095565 0.065043160  0.014
M1.63_112.9880m.z   M1.63_112.9880m.z  1461   0.2094429 0.107513906  0.028
M9.61_373.0100m.z   M9.61_373.0100m.z   688   0.2092258 0.081864993  0.019
M5.52_224.0926m.z   M5.52_224.0926m.z  4495   0.2089049 0.096166562  0.024
M11.57_216.0703m.z M11.57_216.0703m.z   758   0.2087508 0.084793057  0.020
M5.49_379.1606m.z   M5.49_379.1606m.z  5547   0.2086106 0.098925234  0.025
M2.60_517.3890m.z   M2.60_517.3890m.z    78   0.2085689 0.072017009  0.016
M10.93_431.3162m.z M10.93_431.3162m.z  1607   0.2084659 0.084793057  0.020
M18.60_309.1289m.z M18.60_309.1289m.z  5602   0.2084539 0.087686391  0.021
M3.54_212.0023m.z   M3.54_212.0023m.z  1898   0.2083779 0.093696600  0.023
M2.78_405.2641m.z   M2.78_405.2641m.z  3370   0.2083432 0.134076667  0.038
M8.15_287.0518m.z   M8.15_287.0518m.z  2386   0.2082047 0.093696600  0.023
M0.97_609.5586m.z   M0.97_609.5586m.z  1825   0.2081055 0.084793057  0.020
M5.51_478.1979m.z   M5.51_478.1979m.z  2632   0.2079124 0.065043160  0.014
M11.70_447.3116m.z M11.70_447.3116m.z  2748   0.2078257 0.081864993  0.019
M10.72_185.0567m.z M10.72_185.0567m.z  4350   0.2076791 0.110419065  0.029
M15.24_175.1431m.z M15.24_175.1431m.z  5841   0.2076706 0.107513906  0.028
M6.87_315.1444m.z   M6.87_315.1444m.z  3325   0.2076512 0.104943084  0.027
M12.10_507.2237m.z M12.10_507.2237m.z  1701   0.2072596 0.118988290  0.032
M10.27_107.0491m.z M10.27_107.0491m.z  3081   0.2072056 0.096166562  0.024
M6.15_181.0869m.z   M6.15_181.0869m.z  5932   0.2071683 0.110419065  0.029
M10.86_315.0796m.z M10.86_315.0796m.z     8   0.2070272 0.072017009  0.016
M7.89_233.0632m.z   M7.89_233.0632m.z  2816   0.2069753 0.098925234  0.025
M7.86_126.0321n       M7.86_126.0321n  1017   0.2068376 0.107513906  0.028
M9.84_132.0533n       M9.84_132.0533n   793   0.2067893 0.104943084  0.027
M7.91_148.9910m.z   M7.91_148.9910m.z  2116   0.2066796 0.093696600  0.023
M4.80_276.1108m.z   M4.80_276.1108m.z  5022   0.2064322 0.116222550  0.031
M5.31_190.0509m.z   M5.31_190.0509m.z  4534   0.2062647 0.087686391  0.021
M7.67_514.1589m.z   M7.67_514.1589m.z  3319   0.2062628 0.084793057  0.020
M10.55_135.0298m.z M10.55_135.0298m.z   272   0.2061563 0.087686391  0.021
M6.18_324.9949m.z   M6.18_324.9949m.z  3133   0.2060818 0.104943084  0.027
M11.74_315.2539m.z M11.74_315.2539m.z  4929   0.2058150 0.090787524  0.022
M3.10_180.0665m.z   M3.10_180.0665m.z  5038   0.2058144 0.072017009  0.016
M11.57_234.0849n     M11.57_234.0849n   122   0.2056330 0.090787524  0.022
M2.71_460.3188n       M2.71_460.3188n  4022   0.2052910 0.093696600  0.023
M8.57_421.2487n       M8.57_421.2487n   884   0.2049801 0.065043160  0.014
M12.13_451.3426m.z M12.13_451.3426m.z   943   0.2049793 0.090787524  0.022
M9.76_363.1424m.z   M9.76_363.1424m.z  2058   0.2049722 0.090787524  0.022
M6.26_130.0652m.z   M6.26_130.0652m.z  3562   0.2047898 0.098925234  0.025
M11.87_459.3107m.z M11.87_459.3107m.z  2294   0.2047640 0.090787524  0.022
M6.96_177.1273m.z   M6.96_177.1273m.z  4554   0.2047616 0.102055624  0.026
M4.90_265.0715m.z   M4.90_265.0715m.z  6203   0.2046730 0.081864993  0.019
M5.83_146.1174m.z   M5.83_146.1174m.z  3844   0.2045796 0.075926160  0.017
M10.71_315.0413m.z M10.71_315.0413m.z   367   0.2045493 0.096166562  0.024
M5.44_167.0460m.z   M5.44_167.0460m.z  4767   0.2044672 0.102055624  0.026
M10.22_259.0125m.z M10.22_259.0125m.z  2145   0.2041137 0.090787524  0.022
M17.43_309.1288m.z M17.43_309.1288m.z  5833   0.2040813 0.098925234  0.025
M7.14_197.1546m.z   M7.14_197.1546m.z  4399   0.2038812 0.081864993  0.019
M1.95_435.3474m.z   M1.95_435.3474m.z   432   0.2038807 0.061614179  0.013
M5.81_498.2622m.z   M5.81_498.2622m.z  3052   0.2035881 0.090787524  0.022
M2.11_369.3004m.z   M2.11_369.3004m.z  1759   0.2035437 0.110419065  0.029
M3.29_150.0850m.z   M3.29_150.0850m.z  1341   0.2035304 0.129392190  0.036
M13.97_308.1583n     M13.97_308.1583n  2790   0.2034177 0.078731405  0.018
M8.93_135.0274m.z   M8.93_135.0274m.z  5486   0.2034033 0.107513906  0.028
M9.60_291.0070m.z   M9.60_291.0070m.z  1250   0.2032033 0.096166562  0.024
M6.70_218.1279m.z   M6.70_218.1279m.z   335   0.2031096 0.113410714  0.030
M6.87_269.0662m.z   M6.87_269.0662m.z  5574   0.2031008 0.093696600  0.023
M8.52_230.1031m.z   M8.52_230.1031m.z  6070   0.2030183 0.078731405  0.018
M3.00_505.3524m.z   M3.00_505.3524m.z   682   0.2028959 0.087686391  0.021
M7.95_88.0040m.z     M7.95_88.0040m.z  3498   0.2027808 0.093696600  0.023
M8.43_177.1284m.z   M8.43_177.1284m.z  3177   0.2026907 0.121709059  0.033
M2.77_509.3842m.z   M2.77_509.3842m.z   240   0.2022926 0.096166562  0.024
M13.03_415.0200m.z M13.03_415.0200m.z  4911   0.2021093 0.132089376  0.037
M9.86_205.0560m.z   M9.86_205.0560m.z  1331   0.2019265 0.096166562  0.024
M9.74_307.1914m.z   M9.74_307.1914m.z  2103   0.2019099 0.102055624  0.026
M5.19_226.1078n       M5.19_226.1078n  4405   0.2018184 0.143332617  0.042
M0.74_260.0304n       M0.74_260.0304n   265   0.2016863 0.081864993  0.019
