	T1	T2	T3	T4	T5	T6
time	T1	T2	T3	T4	T5	T6
GFER	1.79544357236433	2.08144346145752	2.42459318027982	2.99746245359221	2.03613688096325	2.39036565406666
MACF1	5.87076637483999	6.43652549687012	5.69555233733367	6.53976425603323	6.38937310313237	5.94992615336874
SMARCA4	4.81260178355176	4.9580259226905	4.51682752994255	4.73145503768324	4.16855512239989	4.51531010253536
KDM4B	3.93834202635161	4.23776241966132	4.169556746157	4.2880148865765	4.70400846989251	3.98604691358693
TICAM1	1.91818620915061	1.10597472300741	1.50834310851954	1.52328358829359	1.0001971758853	1.8168406480886
METTL25	2.74370031982623	2.49364755774235	2.73118685980628	2.17759387566112	2.36631252313474	4.22840476339586
EMC6	4.85676900112689	4.279389033748	5.13476128083675	4.55592421107786	4.01182208770519	4.67660995265661
METTL16	3.30583578254599	3.75795150672927	3.15885429385468	2.79000413921183	3.22015300071133	4.10527000657152
TUBA4A	6.29197837039378	5.37258520028376	6.32846469440319	6.26860906231334	5.79355643834902	6.1585665064929
AAMP	4.74572534956071	3.66010486949608	4.45487073553885	4.35672232244555	4.10646103136409	6.04227919861245
PNKD	4.05297870616195	3.46656342524822	4.54996679158179	4.57172928912384	3.40617253649153	4.16374466718712
RNF6	1.97568706081705	2.28516570780595	2.66226506842051	2.39996216001134	1.61375883953515	3.40195481735129
ECHS1	4.81714707898337	4.20823813367597	4.73430393280818	4.58642302589552	3.46639596294613	5.33180904094069
AKAP9	5.53228014175878	6.14161232516169	5.35517946979547	6.08498254343234	6.27109599422259	6.03628172427256
GNG11	5.49580802145365	4.09933366921615	5.52897156734788	5.77819118931998	4.62380753570059	5.82655614056055
SEM1	5.56912348094527	4.56589733891401	5.14692661444107	5.03915648349422	4.10317903151949	5.71681539164062
HIP1	3.07229603974807	1.79048653883439	1.90489495184868	1.64530960702494	2.26961204864709	1.02832761542056
PTPN12	5.42096543634962	5.28425812594344	5.34418873037522	5.12233419986118	5.09683253493398	5.85136350852351
POR	3.91392127735252	3.19126640901795	3.501807082199	3.62030505992043	2.50721173303873	4.36184801974597
FGL2	8.43704077632424	7.56889435542043	8.20847529541512	8.03255663370658	6.9820821391641	8.8451136705224
STYXL1	3.00749687609658	2.81109314663366	2.82789364834758	2.22235048535876	2.40082302352298	2.4438096799465
PEX1	2.04319443334229	2.82422883215347	1.99761700378309	1.36723648364872	3.30178064671079	2.94346106418144
RBM48	2.11339426692601	2.67160146013941	2.40852677250816	2.60065033475596	2.55673836736956	2.3535287306514
CASD1	1.66702297836828	2.01898667667187	1.38425403993129	1.84885700131014	1.93296822536699	3.58953356613417
ZFP36	5.50150043329181	4.8692693561627	5.30937500541433	4.91624363137283	4.46547499627742	5.46208976172411
SRD5A3	1.91966760172608	1.9260064667258	2.41692519217932	1.27331422705499	0.454550156315016	2.87405849315952
PAICS	2.34532275621764	2.14667568654843	2.13312922852437	2.89462127423872	1.54406269514697	2.52714211914321
TUBGCP6	0.890254326749619	1.62943846927514	1.64413278101532	1.9146381863638	1.98454260561298	0.941075981946112
DGCR6L	3.58137803358794	3.04349761754332	3.65797724546127	3.0777991420403	3.04402374693219	3.70154299677824
DGCR8	1.19697830637519	1.4598623836766	0.776642883530126	1.0272131328356	1.53647542693336	1.83577609996143
ASPHD2	1.71329614501264	1.03058160683732	1.55671631768209	2.40157984186585	0.989632286338949	2.34141302777921
VPREB3	1.14798701488161	1.67376888430773	1.91582719877632	2.9626235278892	2.10565702481783	4.22193998404581
SDF2L1	4.22109872192579	3.57210800632162	4.18311677704634	4.14361712427872	3.85309664562577	4.82462471222972
YWHAH	4.86810841805847	3.76647953506532	4.5827606907728	4.63507279580529	4.04457944859741	5.45075091977386
GNAZ	1.37914347204868	0.703587025944005	1.62184124519781	0.935262897408188	1.22020168381153	2.86846545454648
ATF4	6.47503405915785	6.05045813377626	6.50789105295223	6.26499862821342	6.08090528192856	6.31992808826986
APOL3	3.87492532191366	3.2745974873914	3.8091358497724	3.44793258602782	3.20784609415097	4.49909493196958
TPST2	4.95191541267624	4.34389752075892	4.92093644722539	4.61113223596084	4.65932737382248	5.37684149872754
MPST	3.69733500578338	3.15057369020759	3.75240113818072	4.03131516861434	2.28836680529005	4.20416323717217
TST	3.10173890071961	2.68483000149296	3.2253450335685	2.48191567089846	2.55562665470125	3.96009209743575
APOL2	1.56911607391211	1.06015218059082	1.36045670393238	0.950355844261563	1.51958116541811	0.544773812417368
RAC2	8.41080357233206	7.49108264091822	8.26772964861632	7.87309405399154	7.78966059011241	8.56815262970329
APOBEC3A	5.15188976302132	4.64073745050556	5.52080465842755	3.33430210329098	2.91841328521678	4.47167694394702
EMC4	4.27031965242373	3.81987764407264	4.02659010920786	4.04684268220153	3.43818627797895	4.76679332638165
SPECC1	4.7461510169348	4.62964002822777	4.60859005478235	4.6071247343596	4.24143588981223	5.60666882583026
ATP6V1F	6.54324107846031	5.97488158683815	6.54755207013186	6.30419967303854	5.56649634418692	6.64872859849262
LSM8	3.92253503463409	3.99399210695003	4.00955416937167	4.37087776151418	4.41919391916776	4.80832882364258
PRKRIP1	2.2947068153136	2.61499545626811	1.95118133536064	2.49401193193917	2.89521947125972	3.26829816015504
MKLN1	4.33657141111696	4.58839153732544	4.08389990809942	4.12776377365872	4.77597215715173	4.62742104786529
DNAJB9	3.99649940230181	3.51508751079959	4.32396399846539	3.92987448663961	3.97552314781263	4.85865109109991
CALU	4.00195279776655	3.80645791184512	3.96829031669039	3.77106019956762	2.83566329624961	4.8894390870411
IRF5	3.95888452841351	3.32886731612034	3.99745429356177	3.55274522021376	2.392387202396	4.29621779643131
KLHDC10	2.94000984223805	2.911528791249	2.82207616409176	1.60899532448175	2.80140139761417	4.22396274649209
NDUFA5	4.58621718716527	4.29185017807372	4.89726709492407	5.19812953063173	4.76402457228654	5.24933883967335
MRPS12	3.7470761705861	2.98287116735401	3.84272040099997	3.95440886379713	2.96798155430496	4.10878022906891
OSGEPL1	1.31034284397153	1.32693590378461	0.930005157352521	0.911538913824265	1.06459532071133	1.41111156068687
ORMDL1	4.17240425519354	3.40664236863937	3.80986687958571	4.55775129996542	4.32424935423517	4.89314911565623
HAT1	2.05339692337712	1.90639805999265	1.9557967348389	1.96392605318312	2.29412334725261	4.31938024692027
HERC2	2.44027210348148	3.59985431594105	2.64566701403228	2.88613562466723	2.99142948065587	4.02340340240559
SNRPN	6.05360871113257	5.57208564337045	6.2140552679415	6.18432715504646	6.01973714334116	6.69378041745943
PSMG2	4.68660058115019	3.58065615586132	4.77424103461004	4.23327357694265	4.79348005871103	5.11233273020248
WDFY4	2.27259679214789	2.61835901582859	2.74475452087955	1.93228996611552	2.27089294866458	3.48203658749783
EIF2AK4	2.97950991924195	3.87032587962929	3.12816344997658	3.35876198072372	3.18285555467855	3.21122370610547
TMOD2	1.3005456362775	1.21926089105115	1.54466947166926	1.43997937061346	1.43525235086655	2.84892773877202
TTBK2	3.17453864570337	2.46319394939011	3.26265105249931	2.99252163652959	4.05256958625563	4.55850476532691
INO80	3.68053688217616	4.06324926664308	3.78190001660737	3.81323667411697	4.07216990670305	2.58567715026568
ICE2	3.0935671390354	2.9499134965443	3.6193135231352	4.37434512472543	2.88068820044236	4.03646890382898
MINDY2	3.84046724209704	4.1073011267965	3.7713781379104	3.31529242615433	3.30198786478678	2.98075788877314
IVD	2.76464056033432	2.13764516221371	1.97731982630368	2.48791097988882	2.07609483759495	3.37425444024565
DUT	5.19642701065666	5.13329918700322	5.23683016152659	5.8346286776591	5.00807132050042	6.14191171538501
CLN6	1.82462509342406	1.78877458565396	1.84384571590381	2.94474872388265	1.52216150969932	1.93477001254714
ARPP19	4.93786705563937	4.26188552038519	4.97100156178689	5.12551863796469	5.00365203734002	5.66629736306111
VPS13C	5.97786251849728	6.02559066327467	5.88206692654508	6.26015864204494	6.31582646338953	6.47053803535112
ANAPC13	3.67577793866334	3.30196885103362	3.71719571746145	3.81737220243922	3.2710135131434	4.67640522757734
MBD4	5.33096097402138	5.33001873250252	5.41188765691589	5.65826675708372	4.97840227887073	5.84948507548395
COPB1	4.75298887922126	4.19843515546688	4.38545830959327	4.79444056512911	4.00290692522115	4.92571727442389
PSMA1	5.42236876273198	4.64581863608902	5.24069209566685	5.15670282686709	4.58491803730931	5.85781431734961
SUMF2	4.7716241659237	4.10344865612617	4.87933924740317	4.15484759510041	4.96919309892528	5.20901023776746
PALLD	2.07334530726867	1.27146642919788	0.923328922476024	0.896067578468721	0.492765910276551	0.764473744113089
SPCS3	7.11650238100681	6.1652340253354	7.12336757414984	6.97791827909012	6.60614359257346	7.80910894614516
SERGEF	1.81557116406278	1.69252168858824	1.74169154267438	1.95084565940086	2.06359161737371	2.91348753595671
DCTD	2.87828295118912	2.33834521434207	3.08933845126155	1.67255160069404	2.54618913526347	3.81769962422486
RPAIN	3.49364840011458	3.31243882017812	3.37538836310613	3.40186317963959	3.4008333434003	4.25474121873281
CD68	4.23274642028262	3.67294831943865	4.44105070922541	4.50083425187285	3.71124828883227	4.30422309067945
TXNDC17	3.62282157923797	2.99400383040852	3.44647522932043	4.03427386292322	2.69600782155656	4.57687608258851
FXR2	1.40106684710611	0.85913829851209	1.51556697116147	0.722018475377839	1.43416168070712	1.2087674745917
KIF1C	2.57846032793927	2.46697932943713	2.68887942072746	2.36224513666646	2.86724661655846	3.90298641520688
MPDU1	3.37536478408062	2.54221264551481	3.15156487885773	4.0948876568621	2.91105727576714	3.63254026988151
PHF20L1	5.33373064547882	5.36179022502825	4.93577345150397	5.58262655720586	5.33043483836755	5.1270673082043
CCNT1	3.85256210789839	4.26657117354253	3.97453792934552	3.42470817047499	3.76879628010989	3.71822352010186
PUS7L	4.0706444456868	3.90583015323562	4.11660690274588	3.63623614961533	4.07998658833617	4.880754838749
KRI1	2.87112818363231	3.50704222896296	2.94627157855429	2.88020757663392	2.50851775046218	2.43711239802063
ILF3	5.38653430213734	5.82396320939375	5.18415089801043	5.79330130018225	5.69855583672423	6.15462699817271
SLC44A2	5.17661136550503	4.43583989940969	5.07213604016977	4.30917711101381	4.89036399116407	5.52803395437552
CDKN2D	6.49524609287292	5.86860049272619	6.61363449057251	6.57157520282439	6.49035521473332	6.89573119244622
SIGLEC9	1.99100755618284	1.63066147934662	2.15252602674279	1.84828996495627	1.92728649376737	2.14041911658687
NGDN	3.03711042919686	2.70556178913581	2.93179991301165	3.32619644026092	2.22556008146231	3.44628982640866
RAB2B	2.23766649336799	1.84220871510558	1.77928336394651	1.23714362151929	2.40989547971655	2.91509320805596
DTD2	2.50339283663116	1.75126951680038	2.26476537965444	1.8812797717574	1.20664003621658	3.35832340900968
HEATR5A	1.44969440446288	1.78983393044307	1.78947076858706	2.29233117689109	2.47115984026484	1.13031001719605
SNX6	5.58120579804394	5.13684014636536	5.32411229025616	4.78749499757487	4.82157374592107	6.03326613059994
EAPP	5.06890079049651	4.99337829236332	5.05236241709657	5.11808552923934	5.29127170793421	5.92439674234548
MIS18BP1	4.86573349435095	4.86848212582276	4.65940218468906	5.10420809970897	5.22433686122657	5.5916319497771
NEDD8	6.68275058960453	5.90812954535854	6.28483997487014	6.25734295380469	6.35909050449494	6.79970870700498
DAD1	5.80543604685786	4.94500365934788	5.73336527298298	5.39026634457071	5.07439644643792	6.02872325866973
REEP5	5.70836197757599	4.99339426141552	5.55687571745531	5.33047645328682	4.94871304548686	6.46717148898332
ITFG1	2.92751033825363	2.47304739058692	2.48777971812476	1.64175752062855	1.91321336404057	3.99909617542348
SEC14L1	4.50035943100473	4.06046697284376	4.34364835361877	3.72311952327822	3.77193440914756	4.8028350626164
RHBDF2	3.13461769054924	2.58747821319928	2.81157478608903	3.35683076794284	2.62720049915309	2.61404705447349
ARHGEF6	5.19691084452601	4.19845267011571	5.03754784954561	4.9712701226467	4.93273350870228	5.69888895877501
MAP7D3	3.56588705497629	3.34698093010622	2.87322457155518	2.61267224362517	1.89382125061692	3.57697072317735
ASH2L	2.54941434118447	2.03831276478	2.14840624658982	1.81542497407761	1.71126928805625	3.48718641857627
CDKN1C	6.01172173718827	5.30294801292984	6.05953626815513	4.77087131603573	4.80113866501909	5.92036069313456
KLF16	2.48788058891646	1.98770885242511	2.30582333700865	1.86286845198876	1.08171550235774	2.95757649441797
MAU2	3.47450460568509	3.21155948459983	3.66615084586569	3.02013321885775	2.83936960038837	3.74801487834281
ABHD17A	4.96310179073479	4.37952984972398	4.88062705090474	4.94795677171002	4.81657678878651	5.13304262073002
CBFA2T3	1.53762902427354	1.35758239292485	1.50971540760601	1.63050359400747	0.896458223803884	0.584518139343841
PUDP	2.75975704789588	1.75704582696388	2.03669706798379	2.27295341863086	2.25381359322648	3.29025548059451
PHF10	2.71765163382767	2.3061545773573	2.29999482407212	1.31791378129593	2.94631224389996	4.23787547429927
CRACR2A	1.48795923162622	1.943468962301	1.73506250515038	1.16808469928495	1.2499712971474	1.596576010195
SAT1	8.9091357136525	8.94966404793946	9.01860569484764	8.46962349871042	8.59058871072832	8.57972168201096
GNL3L	3.56487494092988	3.68171443206318	3.32220483169663	3.82231304300283	3.78108609964238	3.38472112669964
MOSPD2	1.71100711713822	1.36712185858549	1.61962080022079	1.92203891926657	1.39852782856977	2.50689379999674
ECSIT	2.462205175572	2.07200629944219	2.82741731214931	3.5070428098797	1.79829578656204	2.82095996448906
LDLR	3.26423070097453	3.17898313449868	2.99264324480018	2.7606145513486	2.33336826947798	2.78509030646019
ELOF1	3.32863640089286	2.55168724050254	3.446501806964	3.19247504521975	3.31416134906627	2.86607186017813
PRKCSH	3.42188109932846	3.15239172136811	3.21760396603861	3.6500905200285	3.95162503059092	3.40821823907724
CDC16	2.8088297305073	2.48762741793986	2.42902012356323	2.5129090516515	2.51181430913153	3.89982531151826
THEM6	2.20018282032569	1.42403648456308	2.14343324865148	1.6668421844769	1.38376039145275	2.94906085128167
TOMM40	1.69780770360099	1.82476326405149	1.44380560437622	3.19250902611507	2.08481895910621	2.24185895830161
XPO7	3.81730978256306	3.39517645024449	3.85858106384361	2.70101201042254	3.34024725915126	5.11318643218092
FAM98C	2.06201610876391	2.66476975725488	2.28816554173268	2.20393339031305	1.75222148506203	0.578194102668683
SAFB2	4.86554871002124	5.41705996362134	4.81279613940251	5.30940792301657	5.32719452387703	5.09723417934457
RPL36	9.65047432118831	9.35615924395876	9.7106339230329	9.75740460925934	9.84332414523328	9.63397572208051
GTPBP3	1.14050112684482	0.860240791188482	1.50157199050813	1.56980574642121	2.07764310576395	3.60164751515541
BST2	5.13266100846761	4.60493392467858	4.69147179540099	4.73198018463927	4.65951686156457	5.6219150141771
SLC27A1	1.58195577463764	1.69036283141555	1.39972073491195	0.722910770077819	1.0496169963509	1.73879915710599
NSUN5	3.20102094842815	3.22776748286807	3.46217188184683	4.15831283574672	3.38493050491615	4.02720236603862
COLGALT1	5.27067283126098	4.55225697073219	4.63370294454356	5.22804139544288	4.73548941064568	5.81557683093903
DDA1	4.21295454701138	3.78152129927979	4.24231591069915	3.96815750920921	4.05206151208032	3.84712324004323
MRPL34	4.58686426949608	3.29163829958275	4.22543831186873	4.32108687112956	3.77023715367993	5.07549203143845
PGLS	4.06873055933495	3.97831799397688	4.54231626504931	4.05086935491089	4.43141454909089	4.45580427053611
LSM7	5.54784788228308	5.11641520433079	5.48455225163602	5.6281787050387	5.22580162097136	5.79677251275543
TULP4	3.52760294675288	3.26246023101891	3.62642940033094	3.12182261809706	2.5061739746872	2.37920620648705
SNX9	2.40655662951697	2.77730236884809	2.08297852730175	1.804841858553	2.76058175445799	1.0512969514291
QRSL1	2.10207232249079	2.64167139305025	2.00552944712921	2.14229037761449	2.67537120474642	3.81078010416926
RSPH3	1.82568043144347	1.48537530812409	1.91774453202121	1.54265930569581	0.299484346893921	1.90161304433283
MLLT1	2.61507307392818	2.19113809377609	2.37371925057378	3.15357389665171	2.61153470091881	2.50898946587954
ACTN4	5.86404394629706	5.52906225807132	5.68304134109699	5.57000216523118	5.58066955884801	5.94984296960579
NDUFA10	5.02068425149916	4.48290156900008	4.7391021022352	4.75843250031006	4.44259844514894	5.10687916033947
ARPC1B	8.26655426367377	7.49999702164933	8.17573975801917	8.07880237408276	7.70642755078226	8.66805178776234
ZSWIM6	4.20706059778845	3.91650677223784	4.08139973319883	4.08644760749803	3.89488357265343	4.90411927850425
FCHO1	1.1136690321142	1.01922982111637	1.068908178674	1.20156736660379	0.705817310562554	1.82014872110985
MAP1S	1.5912001600908	1.45736690897735	1.49387770764146	1.55475733348838	0.428636174014808	0.944642611498514
KLHDC7B	0.887414556727149	1.44770465939828	1.44737102043966	1.50580611676441	1.7156545014004	1.2890108680099
SCO2	4.6042407179085	4.14152888319417	4.68746167834975	3.30028642317263	3.93553694719374	3.79653294231098
SSBP4	4.03562471671371	4.12827702040435	4.24877924005599	3.12100371699496	3.97705760167658	4.88611082181293
PGPEP1	4.09945220250221	4.06951301828833	4.4833748199336	4.60604135885817	4.12148885506834	4.02151119491898
LSM4	5.05982924071878	4.70570172118789	5.22160340713831	5.48218686322754	5.2419682921774	5.40470921301657
JUND	7.75368666832731	7.21968684815084	7.50238928216024	7.41082214825503	7.27723065879555	7.67331377592645
ZNF557	1.0896209440041	1.84152362256177	1.57370454777392	1.35452423787828	2.02700330632085	1.7733313815924
CAMSAP1	1.39297066787704	1.76337511816742	2.31308570853678	1.76959856057267	0.721923419150537	2.38038495545328
UBAC1	5.0084951516732	4.52634826051355	4.68315884246641	5.48753765499985	4.76488114719244	4.82784693591465
HELZ2	3.16417771099163	2.83092890504071	2.74316539073155	2.7633294348306	2.50108847273001	3.68443390963191
SAMD10	0.952624550590092	1.15154706743542	1.4865077976293	1.10535742403776	0.581192011978862	1.93519388312608
LSP1	5.25925372544924	4.81955181331794	5.28597137035566	4.52444545937551	4.66558158478357	4.95618760239293
ATXN10	4.53749259822746	4.1140574750048	4.45460116694753	4.0315079514353	3.38896577276561	4.12098416948715
TUBGCP2	4.05659140991408	4.15457769042501	3.98605468280526	4.02735743471577	4.47054372426083	4.70920114442468
OSBPL2	3.17625042780218	3.0672432165897	2.66887407410081	3.35879348706256	3.02871816901422	4.09377750813603
ADRM1	3.56192467389747	3.51508152581174	3.66006508451381	4.0412590362022	2.31532250576972	3.36996797745847
EXOSC2	1.70203555962083	1.18678799089908	2.01906857152148	1.8429427104618	1.42550213877334	2.69660920164028
UCK1	1.99359722075746	1.96031214066189	1.92708877628664	3.30793432579199	1.8722677924459	2.45918261322247
PRRC2B	4.22976694585596	4.35973583646744	4.06232917719989	4.21195566821895	4.81704504089867	5.00950363864546
CHMP2A	5.66172982744746	4.78372409343758	5.57439397666633	5.1081175121226	5.12057678583285	5.61418232605625
UBE2M	3.59145656550507	3.27750206934208	4.1322477521604	4.06678263317244	3.51289907368844	3.58535315430704
TRIM28	3.69361684080366	3.49218103389991	3.93232644068104	4.00095987260384	3.67341426779028	4.88553895488367
METTL26	3.89417247404074	3.79643341562573	4.07694276177673	4.19641842296976	4.00819551834367	4.71309744698727
YIPF2	2.45226006178839	2.16324745336868	2.07409798581182	2.68027594374818	1.24210808859628	3.14444520595105
ATG4D	1.26062252807849	1.56683051888536	1.26423282427314	1.09325243190748	1.09200569536016	1.37329221075911
EIF2S3	6.07926365633696	5.72064191852973	6.14704483885186	5.96910083672418	6.34481407191878	6.75485607109879
TMEM160	3.79050610576687	3.35796797917367	3.64133075330682	3.16672738110571	3.34729762446187	4.99226294501165
ZC3H4	3.49067196280108	3.7970862019995	3.50356220348896	2.97978852800017	3.92743609811508	4.68810536448739
GMFG	8.01481247977633	7.06943620223604	8.08189971597164	7.89060957019958	7.69832838872936	8.44378910589321
LRRC47	4.07867193463763	3.566640106547	3.7842409990987	3.18621743832185	3.48290263837179	4.8752416023999
SESN2	3.44980774379544	2.73555018532973	2.97169479214203	2.63364804178086	3.62670801327834	4.14424939808759
THEMIS2	5.82233496685546	5.04886213838712	6.02530325757954	5.33689647310825	4.35505427602113	5.25751685949382
CLIP1	5.28938663438149	5.43419743673181	5.37368391505159	5.24501911934284	5.51946330521429	4.59253363707526
ZNF317	2.16633983343471	2.21154428629295	2.07914905463885	1.39435803770608	2.44138049874424	2.26419511298208
PPAN	1.5841074159754	1.60823808951159	1.46861904435229	0.482221044675669	1.47868598634427	1.34479728943595
EIF3G	6.79201054368274	6.44980838536164	6.9818817117997	6.73130788868527	7.02763834424692	6.64603340125482
DNMT1	4.69009174310896	5.03638419430111	4.98611601226526	4.99684573500062	4.97909908994738	5.63344464821617
ZNF426	1.8654260603686	1.914321729846	2.04471787928044	1.37148028031045	2.33446673866987	3.07493414273397
DKC1	4.84877523409797	4.6635250575915	4.47141421195795	4.81458877845251	4.63394780700441	5.53390812210384
MPP1	4.79136744119943	4.07451674958366	4.44888641524735	4.08359888679151	4.42390528776472	5.40750273605791
ZNF331	5.66935665111952	5.26969306507662	5.71634295267201	5.00595250216973	5.20125701998847	6.16639242802298
ZNF236	2.16284010141219	2.87567129957606	2.37638223196695	2.15814717878951	2.11317643759461	2.58078581041243
NOL11	3.33278943291619	3.45150611863305	3.42724586732673	2.31163690579808	3.85350448630931	3.61033494735081
UBE4B	2.24186656963957	2.96147643949216	2.4685981464454	2.22522749080098	2.7727898354907	3.51754484874183
CASZ1	1.18721412780753	1.77818404317022	1.45283061553539	2.13525440402785	1.15276202205058	1.02827820350928
HABP4	1.72353555382551	1.70042411047693	1.55995850625028	0.877062501853103	1.7725036659629	3.24061564323426
SLC35D2	3.59565611726322	3.18148562461144	3.39418026112658	2.74588814202805	3.58982732751714	3.93617207611535
UBA1	4.50358617924348	3.92000976170405	4.82117791274772	5.09239991858232	4.40085413616346	5.73624983455979
PPIL4	3.60520573583879	3.94635587021238	3.56060257429579	3.99156290886429	3.35247780407715	3.94847209848445
SYNE1	5.44386731947359	6.17776446139756	5.4479706343886	5.69504970769075	5.91629430835432	5.32425870969199
LATS1	2.40765299619542	2.27878723682896	2.34842729601097	3.28682052558521	2.84974007502013	4.02359739633092
LILRB2	5.96734545501532	4.95084225471761	5.80330935892143	5.65474904296499	5.24189532369224	5.83088481169889
AAR2	3.38561595654763	3.37093324570105	3.55984363685302	2.81695891244894	3.95176463898191	4.11827592105577
RBM39	7.72925534885905	8.05531872760082	7.89188932007529	7.82112921839275	8.23292662692283	7.77611615285962
ACSS2	1.70090643527203	1.23286180421495	1.8939505511289	1.11732001483665	1.03657896276985	0.971936346990023
ARHGEF9	2.04911989541281	2.21131003645146	1.85724077611902	3.00254402970242	2.222365970737	3.70223958448922
ATP6V1E1	5.73331708320655	4.85044744405496	5.342838289446	5.59982168299299	4.91819074329713	5.9088311388297
ZNF428	4.53190550154527	4.35425201233203	4.76431837911068	4.84199676248364	4.47090039273564	5.21578440115954
COX4I1	9.10720660982662	8.59062446596593	9.16080768647651	9.02433001625193	8.94106051384021	9.2971911093983
EMC8	2.91658903864016	2.82524972664865	2.56097181204373	2.04774006203198	1.80443068406333	1.38386183066823
GSE1	3.4097031265503	3.63157787645611	3.58555323288826	3.24348700911344	3.46021924647783	3.0049925867609
CHMP1A	4.28330756050508	3.59826688354253	4.16430613207333	3.83715696522597	3.80764950266614	4.83758909022188
SH3BGRL	7.48473891076715	6.96341360642182	7.51377176032835	7.23728287125454	6.81783562030216	7.67977952848791
COX7B	6.42486584726785	5.87081703631964	6.50115099823084	6.23232740753686	6.11750305609916	6.79336345309521
NFATC1	3.12585426822783	3.38664717518457	3.11507927662451	3.14154953782667	4.07406860375832	3.6259216910504
CAP1	8.69825493385698	7.97010467245964	8.57065876833927	8.3981372949722	7.81108261906027	9.13212298071761
PPT1	6.73468820672362	5.80946942735708	6.58173247248424	6.31871370522041	5.7789168436475	6.95592942088552
RAB11FIP4	3.68572956548973	3.92238690316268	3.84110590383787	4.2878845672575	3.67718525096368	4.98847063018676
RLIM	3.74815679723047	3.4146580343043	3.42694955600669	3.44932613792262	3.66538313189533	2.47399874869484
ABCB7	3.23469895575555	3.3316144809902	2.96547846145155	1.46963079608872	2.73541954478359	4.04532008622771
TRAF3	2.55186345565596	3.08795879967832	2.93722802218564	2.94894122711376	2.31849834980451	4.07048417841691
HAUS8	1.19782244561326	1.3678698122886	1.20086618346647	1.23654305381182	1.05465635020477	1.9131189693168
MRPS25	3.1513414752184	2.93940139847458	3.16048079776667	2.18325092259399	2.40541844608356	3.83186389136583
SH3BP5	5.35319242702783	5.26131305608315	5.11604342692134	5.51680789652854	5.45776289076119	5.9405767240677
HACL1	1.98485666426748	1.69451380781107	1.79731857205375	2.2789482694181	0.911131287387414	3.32425276719506
TBC1D5	5.04617767614076	4.90247694814136	4.85208474827788	4.56294211398065	5.48934177155189	4.94560105504954
CAPN7	3.08184197566486	3.35081146365542	2.92764220522926	3.38950810834714	4.15177070781449	2.82652369467859
RFTN1	5.309130551519	5.0186285257537	5.16651403654319	4.64923520564481	4.47352833308065	5.14072740179441
RBSN	2.3417577694112	2.59704829237665	2.5704758429318	2.67099127075522	2.63086281186049	3.49778107810149
SLC6A6	2.21392388857145	2.04883078927718	2.35830179135394	2.67080863364639	2.16448576169428	3.48778906937614
NR1H2	3.78132092823806	3.14013477881997	3.40749082770835	3.9975742820788	4.13644580333912	3.38561883980179
KIF3A	2.0688812458054	2.24272253853281	1.87714491761721	1.92890108024268	2.40423713952751	2.60762711062562
MGAT1	6.09037558129489	5.45496248540413	6.28885549974349	5.74436511167682	4.61188813587599	6.31584508906025
PSME3	3.91434174685967	3.54651466671435	3.86287723373021	3.13074629073372	3.35752268249564	4.7530969348624
RPL27	10.2595511021614	9.6692084682072	10.2807975770135	10.3042239502788	10.4100390450189	10.6138735957501
ACLY	4.6990033487394	3.89001554024259	4.33520415867024	4.71975444027389	4.12141800561776	5.35702408911069
VPS25	2.98891714186867	2.62097343925562	2.4660348043194	3.1535017510103	2.11265292166716	3.97926996658675
NDUFA2	5.81937416690697	5.33345853979827	5.81564114204536	5.84423878249663	5.6953342581499	6.16232689124003
ANKHD1	1.87152161416574	2.63531157334893	2.24265054090376	1.2095948518032	2.31318017404066	3.99179970736514
DIAPH1	7.09299410668541	6.81882874310928	7.15419169263174	7.00201331224063	6.86196231296201	7.36400907603472
NDFIP1	5.56711956397219	5.17177908952467	5.59428459150627	5.78858348237854	5.86384122775649	6.74716206278546
UBE2D2	6.35036387897342	5.73824886887401	6.325767551409	6.03611513083106	6.34432573004313	7.14897369583958
EXOC4	3.32036558806935	3.35671588874461	3.00052737316264	2.43730029170783	2.6330374621726	3.99656367764963
PPFIA1	3.72072459078657	4.12231491076982	3.31206365537744	3.12438621109371	4.2286495200326	3.77586529057299
TMEM204	1.86308310532906	2.04995143419065	2.19600995857949	2.8325099413542	3.15795507747905	3.53464125830745
TRAF7	2.72342896529601	2.22231857153955	2.60311827879752	1.73693803928856	2.81962396559687	2.79955036288407
NINJ1	5.20694092392526	4.46758690736965	5.13202130976439	4.48416023317509	3.90066023371664	4.8025907286299
IL13RA1	4.54116469065595	4.08625266477334	4.57754703625097	4.74519616274439	3.71089236099553	4.75727048873794
WDR44	1.96120084568866	1.47744403999421	1.6850675970133	1.73893177472771	2.16933024082332	2.46888025039591
ZCCHC9	2.91598425714448	2.51656890428196	2.47848049476007	1.59744149497701	1.78985671138453	3.35130734276834
TOP2A	2.3693166537019	1.75847482712619	2.15991662249039	1.31152995691141	0.69294839141398	2.12065032820546
STARD3	4.27892449723003	3.86875793337543	4.30772630078975	3.39035938131031	3.76567650781343	5.56431769519416
RARA	3.51346472835557	2.77283921803061	3.23458596249348	3.12954828112402	2.7206502807612	3.34029178219602
CHD1L	3.38802018337978	3.49393663787671	3.471963166181	3.16063317911148	3.68422944806364	4.5691312434334
PEX11B	1.51013097573525	1.04497258646234	1.28060973810571	2.24055335822548	0.973451490663191	1.90428604882517
